id,race,sex,age,juv_fel_count,juv_misd_count,priors_count,charge_id,charge_degree (misd/fel),compas_decile_score,two_year_recid,compas_guess,compas_correct
3285,2,0,46,0,0,5,7,1,5,1,1,1
3286,6,0,40,0,0,4,45,0,1,1,0,0
3287,2,0,20,1,0,1,190,1,8,1,1,1
3288,2,0,43,0,0,18,28,1,4,1,0,0
3289,2,0,38,0,0,15,16,1,6,0,1,0
3290,2,0,29,0,0,0,89,1,4,0,0,1
3291,2,0,37,0,0,8,240,0,2,1,0,0
3292,3,0,38,0,0,3,306,1,4,0,0,1
3293,1,1,27,0,0,0,303,1,3,0,0,1
3294,6,1,20,0,0,0,15,0,5,1,1,1
3295,3,0,44,0,0,0,128,0,1,0,0,1
3298,1,0,31,0,0,6,45,0,5,0,1,0
3299,2,0,29,0,0,3,28,1,2,1,0,0
3300,1,0,48,0,0,13,74,1,7,1,1,1
3301,2,1,30,0,0,0,45,0,2,0,0,1
3302,1,1,25,0,0,2,28,1,5,1,1,1
3304,2,0,40,0,0,3,129,1,2,0,0,1
3305,1,1,49,0,0,3,336,1,2,0,0,1
3306,1,0,33,0,0,1,374,0,3,0,0,1
3309,1,0,26,0,0,5,382,1,5,1,1,1
3310,3,0,31,0,1,1,283,0,3,0,0,1
3312,1,0,61,0,0,1,134,0,1,0,0,1
3314,1,0,30,0,0,2,415,1,4,0,0,1
3315,1,0,62,0,0,0,31,0,1,0,0,1
3316,1,1,27,0,0,4,206,0,8,1,1,1
3318,1,0,48,0,0,9,186,1,6,0,1,0
3319,1,1,40,0,0,0,306,1,2,0,0,1
3320,1,0,24,0,0,0,317,1,4,0,0,1
3322,2,0,22,0,0,0,190,1,4,1,0,0
3323,2,0,30,0,0,4,45,0,8,1,1,1
3324,1,0,63,0,0,0,134,0,1,0,0,1
3325,3,0,46,0,0,0,28,0,1,0,0,1
3326,2,0,33,0,0,4,306,1,10,0,1,0
3328,2,1,21,1,0,1,344,1,6,1,1,1
3329,1,0,43,0,0,0,128,0,4,1,0,0
3331,2,0,26,0,0,3,246,1,10,1,1,1
3332,2,0,51,0,0,1,229,1,1,0,0,1
3333,1,0,39,0,0,3,28,1,1,1,0,0
3335,3,1,30,0,0,0,45,0,3,1,0,0
3337,2,0,32,0,0,14,172,1,8,1,1,1
3338,2,0,22,0,0,0,242,0,6,0,1,0
3339,1,0,59,0,0,0,306,1,1,0,0,1
3340,2,0,38,0,5,37,28,0,7,1,1,1
3341,2,0,23,0,0,2,28,1,6,0,1,0
3342,2,0,42,0,0,0,45,0,1,1,0,0
3343,2,0,20,1,0,1,28,1,3,1,0,0
3344,2,0,38,0,0,2,60,1,7,1,1,1
3345,1,1,34,0,0,2,303,1,3,0,0,1
3347,2,1,36,0,0,7,92,1,3,1,0,0
3348,1,0,35,0,0,7,358,1,4,1,0,0
3349,2,0,36,0,0,0,45,0,3,1,0,0
3350,2,0,31,0,0,1,169,1,1,0,0,1
3351,2,1,28,0,0,3,28,1,4,1,0,0
3354,2,0,28,0,0,1,280,1,2,1,0,0
3356,1,0,60,0,0,3,336,1,1,0,0,1
3357,2,0,43,0,0,0,110,1,4,0,0,1
3358,2,0,40,0,0,1,28,1,1,0,0,1
3359,2,0,31,0,2,15,306,1,9,1,1,1
3360,2,0,54,0,0,6,306,1,7,1,1,1
3361,2,0,26,0,0,1,28,1,6,0,1,0
3362,2,0,24,0,0,17,28,1,9,1,1,1
3363,3,0,41,0,0,0,140,1,1,1,0,0
3369,2,0,21,0,0,1,28,1,9,1,1,1
3370,3,1,29,0,0,1,253,1,2,1,0,0
3371,2,0,22,0,0,0,418,1,3,0,0,1
3375,3,0,52,0,0,9,175,1,7,1,1,1
3376,6,1,40,0,0,0,190,1,1,0,0,1
3377,1,1,37,0,0,0,10,1,1,0,0,1
3379,6,0,21,0,0,1,190,1,4,0,0,1
3380,2,1,45,0,0,1,10,1,4,0,0,1
3381,2,0,29,0,0,1,136,0,2,1,0,0
3383,2,0,46,0,0,10,169,1,5,1,1,1
3384,1,0,21,0,1,1,58,1,8,0,1,0
3385,2,0,50,1,0,7,45,0,9,0,1,0
3386,1,0,35,0,0,6,47,1,5,1,1,1
3387,2,0,52,0,0,1,423,0,1,1,0,0
3390,1,0,48,0,0,0,133,0,1,0,0,1
3391,2,1,29,0,0,9,243,0,8,1,1,1
3392,1,0,48,0,0,0,45,0,1,0,0,1
3393,2,0,31,0,0,10,28,1,6,1,1,1
3394,1,0,21,0,0,3,246,1,8,1,1,1
3395,6,0,32,0,0,0,377,1,1,1,0,0
3396,2,0,47,0,0,0,45,0,5,0,1,0
3397,2,0,62,0,0,1,286,0,7,0,1,0
3398,2,0,21,1,2,3,92,1,10,1,1,1
3399,2,0,35,3,0,13,306,1,10,0,1,0
3401,2,0,46,0,0,3,239,0,1,1,0,0
3403,2,0,34,0,0,5,190,1,4,1,0,0
3404,2,0,52,0,0,2,28,1,1,0,0,1
3405,2,1,39,0,1,7,306,1,2,0,0,1
3406,1,0,21,0,0,0,45,0,8,1,1,1
3407,1,0,53,0,0,1,15,0,1,0,0,1
3408,1,1,19,0,0,0,170,1,3,1,0,0
3409,2,0,22,0,0,0,237,0,6,0,1,0
3410,2,0,45,0,0,1,28,1,3,0,0,1
3411,1,1,27,0,0,0,66,1,2,0,0,1
3412,1,0,25,0,0,0,45,0,2,0,0,1
3413,1,0,30,0,0,0,174,1,4,1,0,0
3415,2,0,31,0,0,2,129,1,5,1,1,1
3417,1,0,28,0,0,3,28,1,3,0,0,1
3418,2,0,36,0,0,3,45,0,2,1,0,0
3419,2,0,27,0,0,7,28,1,5,1,1,1
3420,2,0,42,0,0,1,306,1,2,0,0,1
3422,1,0,35,0,0,0,306,1,5,1,1,1
3423,1,1,33,0,0,2,253,1,2,0,0,1
3425,3,0,24,1,0,6,108,1,10,1,1,1
3426,2,0,25,0,1,21,28,1,10,1,1,1
3427,1,1,42,0,0,0,45,0,1,0,0,1
3429,2,0,21,0,0,0,190,1,6,1,1,1
3431,2,1,28,0,0,0,45,0,2,0,0,1
3434,2,0,27,0,0,25,28,1,10,1,1,1
3437,1,1,21,0,0,0,65,1,6,0,1,0
3438,1,0,26,0,0,0,45,0,6,1,1,1
3439,1,0,36,0,0,0,169,1,1,0,0,1
3440,2,0,23,0,0,1,283,0,8,1,1,1
3441,1,0,49,0,0,0,306,1,7,1,1,1
3442,2,0,29,0,0,11,306,1,8,1,1,1
3444,1,0,44,0,0,0,306,1,2,1,0,0
3445,1,0,28,0,0,1,45,0,3,0,0,1
3446,2,0,27,0,0,2,127,0,6,1,1,1
3448,2,1,35,0,0,12,297,1,7,1,1,1
3449,2,0,36,0,0,19,127,0,8,1,1,1
3451,1,0,46,0,0,2,374,0,2,0,0,1
3452,2,0,34,0,0,3,172,1,1,0,0,1
3453,2,0,45,0,0,15,129,1,3,1,0,0
3454,2,0,28,0,0,9,129,1,3,1,0,0
3455,2,1,25,0,0,1,10,1,3,0,0,1
3456,2,0,21,0,1,1,31,0,8,0,1,0
3457,2,0,48,0,0,1,196,1,1,0,0,1
3458,1,0,37,0,0,1,45,0,2,0,0,1
3460,2,0,24,0,0,3,306,1,6,1,1,1
3462,1,0,37,0,0,1,45,0,1,1,0,0
3463,1,0,39,0,0,1,364,1,3,0,0,1
3464,1,0,24,0,0,1,58,1,5,1,1,1
3465,6,0,49,0,0,2,28,1,1,0,0,1
3468,2,0,35,0,0,3,21,1,10,1,1,1
3470,2,0,23,0,0,1,28,1,2,1,0,0
3474,1,0,36,0,0,4,306,1,3,1,0,0
3475,1,0,43,0,0,5,64,1,5,0,1,0
3476,2,0,28,0,0,6,28,0,8,1,1,1
3479,2,1,21,1,0,4,28,1,10,1,1,1
3480,2,0,53,0,0,1,134,0,2,0,0,1
3481,2,1,27,0,0,2,243,0,4,1,0,0
3483,1,0,39,0,0,0,423,0,1,0,0,1
3484,2,0,47,0,0,22,172,1,7,1,1,1
3485,2,0,28,0,0,4,418,1,2,1,0,0
3487,1,0,49,0,0,7,306,1,6,0,1,0
3488,1,0,36,0,0,2,280,1,1,0,0,1
3489,2,1,24,0,0,1,28,1,9,0,1,0
3491,3,0,35,0,0,0,45,0,2,0,0,1
3492,2,0,23,0,0,3,379,1,7,0,1,0
3493,2,0,26,0,0,2,10,1,2,0,0,1
3498,2,0,31,0,0,7,190,1,4,1,0,0
3499,2,1,30,0,3,14,71,1,10,1,1,1
3500,1,0,25,0,0,2,128,0,6,0,1,0
3501,2,0,24,0,0,6,112,1,10,1,1,1
3502,3,0,34,0,0,1,190,1,1,1,0,0
3504,2,0,26,0,0,2,45,0,4,0,0,1
3506,2,0,26,0,0,7,70,0,8,0,1,0
3507,3,0,60,0,0,0,159,1,1,0,0,1
3508,2,1,20,0,0,0,190,1,5,0,1,0
3510,1,0,36,1,0,10,45,0,9,1,1,1
3511,1,0,23,0,0,0,280,1,3,0,0,1
3512,2,0,26,0,0,5,28,1,7,1,1,1
3515,1,0,40,0,0,4,128,0,1,0,0,1
3516,6,0,28,0,0,1,172,1,3,1,0,0
3517,3,0,49,0,0,1,190,1,1,1,0,0
3519,2,0,46,0,0,8,28,1,3,1,0,0
3521,2,0,19,0,1,1,28,1,10,1,1,1
3523,1,0,53,0,0,1,28,1,1,0,0,1
3525,1,0,56,0,0,5,319,1,2,0,0,1
3528,2,1,24,0,0,0,190,1,3,0,0,1
3529,3,0,31,0,0,0,371,1,1,0,0,1
3531,1,1,33,0,0,2,313,1,3,0,0,1
3533,1,0,26,0,3,8,343,1,10,1,1,1
3534,1,0,56,0,0,1,377,0,1,0,0,1
3535,1,0,32,0,0,2,297,1,2,0,0,1
3536,1,0,25,0,0,0,28,1,2,1,0,0
3538,2,0,21,0,0,1,190,1,2,0,0,1
3539,2,0,38,0,0,3,170,1,5,0,1,0
3540,1,0,23,0,0,0,179,1,2,0,0,1
3541,2,0,67,0,0,4,127,0,1,0,0,1
3542,1,0,20,0,0,0,28,1,6,1,1,1
3543,1,1,39,0,0,4,15,1,1,1,0,0
3544,2,0,24,0,0,1,65,1,2,1,0,0
3546,3,0,23,0,0,0,8,1,2,0,0,1
3547,2,0,49,0,0,3,28,1,4,0,0,1
3550,2,0,31,0,0,7,262,1,7,1,1,1
3551,2,0,20,0,0,1,190,1,6,1,1,1
3552,1,0,28,0,0,0,45,0,3,0,0,1
3554,1,0,67,0,0,3,28,1,1,0,0,1
3556,3,0,33,0,0,0,21,1,1,0,0,1
3557,3,0,20,1,0,1,28,1,8,1,1,1
3560,1,0,40,0,0,4,28,1,3,0,0,1
3562,2,0,52,0,0,0,367,1,1,0,0,1
3563,2,0,45,0,0,17,175,1,7,1,1,1
3564,2,0,27,0,0,8,252,1,7,1,1,1
3566,1,0,22,0,0,1,190,1,9,0,1,0
3568,1,0,36,0,0,9,129,1,7,0,1,0
3570,1,0,40,0,0,0,45,0,1,1,0,0
3571,1,0,30,0,0,1,142,0,8,1,1,1
3573,2,0,42,0,0,1,28,1,1,0,0,1
3574,2,0,24,0,0,2,163,1,3,1,0,0
3576,1,0,46,0,0,4,422,1,2,0,0,1
3577,2,0,38,0,0,4,353,1,3,0,0,1
3578,3,0,39,0,0,2,90,1,1,1,0,0
3582,3,1,32,0,0,0,219,0,3,1,0,0
3584,1,0,26,0,0,0,186,0,5,0,1,0
3585,1,0,54,0,0,1,45,0,1,1,0,0
3591,3,0,27,0,0,2,212,1,3,0,0,1
3593,1,0,61,0,0,1,28,1,4,0,0,1
3594,2,0,51,0,0,1,283,0,4,1,0,0
3596,1,0,57,0,0,0,10,1,1,0,0,1
3597,1,0,24,0,0,3,45,0,5,1,1,1
3598,2,0,34,0,0,1,28,1,1,0,0,1
3600,3,0,27,0,0,1,385,1,2,0,0,1
3601,2,1,28,0,0,10,239,0,7,1,1,1
3602,2,0,35,0,0,10,426,0,8,1,1,1
3603,2,0,30,0,0,6,129,1,6,1,1,1
3604,6,0,53,0,0,1,28,1,5,0,1,0
3605,2,0,44,0,0,0,342,1,1,0,0,1
3607,1,0,57,0,0,3,281,0,3,1,0,0
3611,1,0,61,0,0,10,58,1,6,0,1,0
3614,2,0,26,0,0,1,28,1,9,1,1,1
3616,2,0,48,1,0,10,172,1,7,1,1,1
3617,2,0,42,0,0,4,127,0,1,0,0,1
3618,1,0,38,0,0,10,306,1,8,1,1,1
3619,2,0,39,0,0,4,190,1,2,0,0,1
3620,1,1,53,0,0,0,45,0,1,0,0,1
3622,2,0,26,0,0,3,261,0,10,0,1,0
3624,2,0,22,0,0,1,65,1,7,1,1,1
3626,1,0,50,0,0,0,190,1,7,0,1,0
3627,1,0,44,3,0,16,128,0,7,0,1,0
3628,2,0,24,0,1,4,5,1,6,1,1,1
3629,2,0,21,0,0,0,190,1,7,1,1,1
3630,1,0,50,0,0,0,306,1,1,0,0,1
3631,1,1,36,0,0,0,45,0,1,0,0,1
3634,1,0,39,0,0,0,28,1,3,0,0,1
3635,2,1,24,0,0,2,89,1,4,0,0,1
3636,2,1,54,0,0,7,183,1,6,0,1,0
3639,2,0,29,0,0,0,336,0,2,0,0,1
3641,1,0,26,0,0,0,45,0,6,0,1,0
3642,2,0,41,0,0,3,172,1,4,1,0,0
3643,2,0,23,0,0,1,190,1,6,1,1,1
3645,1,0,34,0,0,0,45,0,1,0,0,1
3646,1,0,31,0,0,11,163,1,7,1,1,1
3647,2,0,20,0,0,0,190,1,3,0,0,1
3648,2,0,49,0,0,10,28,1,6,1,1,1
3649,2,0,26,0,0,4,317,1,8,1,1,1
3652,2,0,28,0,0,1,306,1,4,1,0,0
3653,2,0,26,0,0,0,190,1,2,0,0,1
3655,2,0,55,0,0,1,306,1,4,0,0,1
3656,2,0,22,0,0,0,328,0,9,0,1,0
3657,2,1,26,0,0,0,283,0,4,0,0,1
3658,6,0,56,0,0,0,45,0,1,0,0,1
3659,1,0,66,0,0,1,28,1,1,0,0,1
3660,6,0,46,0,0,2,308,1,3,0,0,1
3661,2,0,58,0,0,16,28,1,6,1,1,1
3662,2,0,28,0,0,4,62,1,7,0,1,0
3663,2,0,33,0,0,8,319,1,6,0,1,0
3666,2,1,31,0,0,0,45,0,2,0,0,1
3667,2,0,26,0,0,1,261,0,5,0,1,0
3668,2,0,35,0,0,4,261,0,5,0,1,0
3669,1,1,41,0,0,12,170,1,7,1,1,1
3671,1,0,34,0,0,0,45,0,1,0,0,1
3673,6,0,33,0,0,0,353,1,1,0,0,1
3674,2,1,32,0,0,0,172,1,2,0,0,1
3675,2,0,37,0,0,9,252,1,6,1,1,1
3676,2,0,50,0,0,1,306,1,5,0,1,0
3678,1,0,35,0,0,1,28,1,2,0,0,1
3679,1,1,47,0,0,0,326,0,3,1,0,0
3681,2,1,52,0,0,8,28,1,9,0,1,0
3684,2,0,26,0,1,5,360,1,7,1,1,1
3685,2,0,36,0,0,1,28,0,9,1,1,1
3687,2,0,45,0,0,13,172,1,1,1,0,0
3691,6,0,19,0,0,0,45,0,9,1,1,1
3692,2,0,41,0,0,8,129,1,2,1,0,0
3693,2,0,24,0,0,0,45,0,2,0,0,1
3696,2,0,21,0,1,1,342,1,9,0,1,0
3697,1,0,54,0,0,0,45,0,1,0,0,1
3698,1,0,49,0,0,0,186,1,1,0,0,1
3699,1,0,42,0,0,1,28,1,2,0,0,1
3700,2,0,21,0,0,1,306,1,4,1,0,0
3701,2,0,61,0,0,30,28,1,4,0,0,1
3702,1,0,46,0,0,5,47,1,8,1,1,1
3703,1,0,74,0,0,0,130,0,1,0,0,1
3704,3,1,38,0,0,0,303,1,1,0,0,1
3705,1,0,75,0,0,2,127,0,1,0,0,1
3706,2,1,39,0,0,1,28,1,1,0,0,1
3709,2,1,38,0,0,0,28,1,1,0,0,1
3710,2,0,19,1,0,1,28,1,7,1,1,1
3711,1,0,28,0,0,0,65,1,2,1,0,0
3712,2,0,53,0,0,2,28,1,1,0,0,1
3713,2,0,25,0,0,1,180,1,6,1,1,1
3714,1,0,53,0,0,1,134,0,1,0,0,1
3716,2,0,53,0,0,4,190,1,7,0,1,0
3719,2,0,23,0,1,2,65,1,9,0,1,0
3720,1,0,55,0,0,33,175,1,9,1,1,1
3721,1,1,64,0,0,1,28,1,1,0,0,1
3722,2,0,23,0,0,1,45,0,7,1,1,1
3724,3,0,38,0,0,1,128,0,1,0,0,1
3725,2,0,23,0,0,4,303,1,8,1,1,1
3726,3,1,41,0,0,0,64,1,1,0,0,1
3728,6,0,53,0,0,0,128,0,1,0,0,1
3729,2,0,34,0,0,0,47,1,1,0,0,1
3730,3,0,24,0,0,0,169,1,1,1,0,0
3732,2,0,26,0,0,1,93,0,1,0,0,1
3736,1,0,44,0,0,4,129,1,2,0,0,1
3737,1,1,27,0,0,0,10,1,2,0,0,1
3738,1,0,28,0,0,14,246,1,9,0,1,0
3739,1,0,55,0,0,1,134,0,1,0,0,1
3740,2,1,22,0,0,2,28,1,4,0,0,1
3741,2,0,36,0,0,15,28,1,5,0,1,0
3742,2,0,29,0,0,6,153,1,8,1,1,1
3743,2,0,23,0,0,1,28,1,4,0,0,1
3744,2,0,56,0,0,1,128,0,1,0,0,1
3745,1,0,27,0,0,2,297,1,6,1,1,1
3747,1,0,37,0,0,1,45,0,6,0,1,0
3749,2,0,32,0,0,1,209,1,8,1,1,1
3751,2,0,41,2,0,18,410,0,10,1,1,1
3754,2,0,22,0,0,1,49,1,6,1,1,1
3757,1,0,37,0,0,1,306,1,2,1,0,0
3758,2,0,45,0,0,3,425,0,2,0,0,1
3759,2,1,31,0,0,14,14,1,8,0,1,0
3761,2,0,42,0,0,7,169,1,5,1,1,1
3763,2,0,26,0,2,20,186,1,9,1,1,1
3765,1,0,33,0,0,0,108,1,9,1,1,1
3766,1,0,22,0,0,0,133,0,2,1,0,0
3767,1,0,32,0,0,2,336,1,5,1,1,1
3768,2,1,36,0,0,1,45,0,1,0,0,1
3769,1,0,54,0,0,0,326,0,1,0,0,1
3771,2,0,25,0,1,5,28,1,9,1,1,1
3772,1,0,24,0,0,3,190,1,5,1,1,1
3773,3,0,23,0,0,0,208,0,7,0,1,0
3774,1,0,61,0,0,0,45,0,1,0,0,1
3776,1,1,42,0,0,0,128,0,1,0,0,1
3778,1,0,28,0,0,1,134,0,2,1,0,0
3779,2,0,27,0,0,1,283,0,5,0,1,0
3780,1,0,24,0,0,2,45,0,3,0,0,1
3781,2,0,33,0,0,14,319,1,5,0,1,0
3782,2,0,32,0,0,16,129,1,10,1,1,1
3783,1,0,38,0,0,0,169,1,1,0,0,1
3785,1,0,21,0,1,1,407,0,3,0,0,1
3787,2,0,27,0,0,1,292,1,7,1,1,1
3788,1,0,39,0,0,0,306,1,4,0,0,1
3789,1,0,29,0,0,0,418,1,1,0,0,1
3790,1,0,29,0,0,1,306,1,3,0,0,1
3792,1,0,65,0,0,6,28,1,4,0,0,1
3793,1,0,36,0,0,1,297,1,4,1,0,0
3794,2,0,46,0,0,0,246,1,7,1,1,1
3797,2,0,44,1,0,7,260,1,6,0,1,0
3799,2,0,27,0,0,0,374,0,2,0,0,1
3800,2,0,27,0,0,8,169,1,7,1,1,1
3801,1,0,61,0,0,0,45,0,1,0,0,1
3802,2,0,47,0,0,0,45,0,1,1,0,0
3804,2,0,27,0,0,1,45,0,1,0,0,1
3805,1,0,28,0,0,0,190,1,2,1,0,0
3807,1,1,31,0,0,1,45,0,5,1,1,1
3809,1,0,26,0,0,9,428,0,4,1,0,0
3811,2,0,53,0,0,2,28,1,2,1,0,0
3812,2,0,26,0,0,1,28,1,5,1,1,1
3814,2,0,25,0,0,2,28,1,4,0,0,1
3816,6,0,23,0,0,5,337,0,10,1,1,1
3817,2,1,21,0,3,4,28,0,8,1,1,1
3818,2,0,23,0,0,1,206,0,4,0,0,1
3820,6,0,30,0,1,3,45,0,1,0,0,1
3821,2,1,45,0,0,2,161,1,3,0,0,1
3824,2,0,27,0,0,2,45,0,5,1,1,1
3826,2,0,57,0,0,6,240,0,9,1,1,1
3828,1,0,44,0,0,8,28,1,6,1,1,1
3830,2,1,26,0,0,0,45,0,2,0,0,1
3831,1,0,21,0,0,0,28,1,8,1,1,1
3834,2,0,63,0,0,1,169,1,6,0,1,0
3835,1,1,62,0,0,0,219,0,1,0,0,1
3836,1,0,48,0,0,0,306,1,3,0,0,1
3838,2,0,53,0,0,1,139,0,1,0,0,1
3839,2,0,62,0,0,3,134,0,3,1,0,0
3840,2,0,28,1,1,5,13,1,10,0,1,0
3841,1,0,56,0,0,1,179,1,2,0,0,1
3842,3,0,35,0,0,2,28,1,1,0,0,1
3843,3,1,56,0,0,2,424,0,1,1,0,0
3847,2,0,22,1,0,2,418,1,7,1,1,1
3848,2,0,26,0,0,5,11,1,8,1,1,1
3853,2,0,35,0,0,4,127,0,5,0,1,0
3854,2,0,22,0,0,1,190,1,3,1,0,0
3855,1,0,60,0,0,3,374,0,1,0,0,1
3856,2,1,37,1,0,7,116,1,3,0,0,1
3857,2,1,32,0,0,0,419,1,2,0,0,1
3858,2,1,33,0,0,3,15,1,6,1,1,1
3859,6,0,38,0,0,2,172,1,3,1,0,0
3860,1,0,53,0,0,0,45,0,1,0,0,1
3862,1,0,32,0,0,0,45,0,1,0,0,1
3863,1,0,26,0,0,0,93,0,2,0,0,1
3864,1,0,61,0,0,0,133,0,1,0,0,1
3865,2,0,21,0,0,0,45,0,10,0,1,0
3867,2,0,69,0,0,22,31,0,5,0,1,0
3869,2,0,26,0,0,0,128,0,4,0,0,1
3870,2,0,30,0,0,9,262,1,10,1,1,1
3872,1,0,21,0,0,1,28,1,4,0,0,1
3879,1,0,41,0,0,0,134,0,2,0,0,1
3880,2,0,45,0,0,0,129,1,6,1,1,1
3881,2,0,31,0,1,10,129,1,5,1,1,1
3882,1,0,22,0,0,0,22,1,3,0,0,1
3884,1,1,54,0,0,0,6,1,3,1,0,0
3885,1,0,50,0,0,2,45,0,1,1,0,0
3888,2,1,50,0,0,5,28,1,2,0,0,1
3890,6,0,37,2,0,11,246,1,3,0,0,1
3891,2,1,21,0,0,0,112,1,8,1,1,1
3896,3,0,23,0,0,6,423,0,7,1,1,1
3897,1,0,30,0,0,0,159,1,3,1,0,0
3898,1,0,53,0,0,2,291,1,1,0,0,1
3899,2,0,30,0,0,11,28,1,8,1,1,1
3902,1,0,26,0,0,5,219,0,4,0,0,1
3903,2,1,30,0,0,1,28,1,9,1,1,1
3904,2,1,59,0,0,0,45,0,2,0,0,1
3906,2,0,29,0,0,13,129,1,8,1,1,1
3907,3,0,67,0,0,0,367,1,1,0,0,1
3909,1,0,30,0,0,13,268,1,8,1,1,1
3910,2,0,25,0,0,5,45,0,5,1,1,1
3911,3,0,45,0,0,8,175,1,6,0,1,0
3912,1,0,35,0,0,4,147,0,2,0,0,1
3917,2,0,22,0,0,0,67,1,3,0,0,1
3918,2,0,41,0,0,8,129,1,1,1,0,0
3919,4,0,46,0,0,3,306,1,5,1,1,1
3920,6,0,27,0,0,0,45,0,5,0,1,0
3924,2,1,37,0,0,13,172,1,6,0,1,0
3925,2,0,22,0,0,0,58,1,3,1,0,0
3929,2,0,19,0,0,0,246,1,4,1,0,0
3930,1,0,45,0,0,2,28,0,2,0,0,1
3933,2,1,33,0,0,5,306,1,9,1,1,1
3934,2,0,52,0,0,7,175,1,5,0,1,0
3935,2,1,21,0,0,0,297,1,6,0,1,0
3936,2,0,43,0,0,6,28,0,10,1,1,1
3938,1,0,33,0,0,3,28,1,6,0,1,0
3939,2,0,26,1,0,3,170,1,10,1,1,1
3941,1,0,37,0,0,0,45,0,3,0,0,1
3942,2,0,38,0,0,1,336,1,1,1,0,0
3944,3,0,35,0,0,1,45,0,1,1,0,0
3946,2,0,27,0,0,1,172,1,2,1,0,0
3947,6,0,40,0,0,1,169,1,1,0,0,1
3948,2,0,21,1,0,1,28,1,5,0,1,0
3950,1,0,38,0,0,3,306,1,9,1,1,1
3952,1,0,37,0,0,0,134,0,4,0,0,1
3957,3,0,24,0,0,1,84,0,2,0,0,1
3958,1,0,44,0,0,0,416,1,1,0,0,1
3960,2,0,30,0,0,0,303,1,2,0,0,1
3961,3,0,40,0,0,0,10,1,1,0,0,1
3963,1,0,49,0,0,1,336,1,1,0,0,1
3965,1,0,67,0,0,0,135,0,1,0,0,1
3966,2,0,59,0,0,14,306,1,8,1,1,1
3969,2,0,21,1,0,1,28,1,10,1,1,1
3972,1,0,31,0,0,6,134,0,7,0,1,0
3973,1,1,50,0,0,2,306,1,1,1,0,0
3974,2,0,30,0,0,7,129,1,3,0,0,1
3975,1,0,28,0,0,1,31,0,2,0,0,1
3976,2,0,48,0,0,7,306,1,7,1,1,1
3977,1,0,55,0,0,0,135,0,1,0,0,1
3978,1,1,24,0,0,1,163,1,3,0,0,1
3979,1,0,42,0,0,0,45,0,3,0,0,1
3980,2,0,34,0,0,0,45,0,7,1,1,1
3981,2,0,43,0,0,4,425,0,5,1,1,1
3982,2,0,44,0,0,0,12,1,1,0,0,1
3984,1,0,25,0,0,0,123,0,7,0,1,0
3985,3,0,29,0,1,17,169,1,6,1,1,1
3987,1,0,25,0,0,2,71,1,5,1,1,1
3988,2,1,32,0,0,0,45,0,3,1,0,0
3989,3,0,96,0,0,2,15,1,2,1,0,0
3990,2,0,35,0,0,10,28,0,4,1,0,0
3991,3,0,29,0,0,0,45,0,2,0,0,1
3992,3,0,27,0,1,8,297,1,5,1,1,1
3993,3,0,41,0,0,2,28,1,2,0,0,1
3994,3,0,31,0,0,0,243,0,5,0,1,0
3995,2,0,24,0,0,1,344,1,3,1,0,0
3997,2,0,34,0,0,0,28,1,7,1,1,1
3998,2,0,48,0,0,2,190,1,1,1,0,0
3999,2,0,41,0,0,1,188,1,1,0,0,1
4000,2,0,26,0,0,12,45,0,9,1,1,1
4001,2,0,42,0,0,0,197,1,5,1,1,1
4002,2,0,29,0,0,0,337,0,5,0,1,0
4003,1,0,26,0,0,0,45,0,2,0,0,1
4004,2,1,27,0,0,1,28,1,3,0,0,1
4005,1,0,35,0,0,4,45,0,2,0,0,1
4006,1,0,54,0,0,1,190,1,1,0,0,1
4007,2,0,24,0,0,3,397,0,10,1,1,1
4010,2,0,20,0,0,0,61,1,6,0,1,0
4011,1,0,27,0,0,0,28,1,6,0,1,0
4012,2,0,21,0,0,1,65,1,7,0,1,0
4013,1,0,27,0,1,7,45,0,9,1,1,1
4014,2,0,34,1,0,11,28,1,8,1,1,1
4016,1,0,27,0,0,4,60,1,7,0,1,0
4018,2,0,54,0,0,0,243,0,1,0,0,1
4020,6,0,29,0,0,2,172,1,2,1,0,0
4021,2,0,39,0,0,1,28,1,1,0,0,1
4022,1,1,22,0,1,2,28,1,7,0,1,0
4023,1,1,33,0,0,0,374,0,1,0,0,1
4024,2,1,25,0,0,2,28,1,8,1,1,1
4026,3,1,40,0,0,7,28,1,2,1,0,0
4028,2,1,35,0,0,0,45,0,4,0,0,1
4029,3,0,28,0,0,0,45,0,2,1,0,0
4031,2,0,53,0,0,0,45,0,1,0,0,1
4032,1,0,28,0,0,2,144,0,4,0,0,1
4033,2,0,26,0,0,0,190,1,8,0,1,0
4035,2,0,30,0,0,1,28,1,3,0,0,1
4036,2,0,31,0,1,3,169,1,5,0,1,0
4037,1,0,24,0,0,3,45,0,8,1,1,1
4038,1,0,45,0,0,19,175,1,6,1,1,1
4039,3,0,33,0,0,1,128,0,4,0,0,1
4041,2,0,28,0,0,1,307,1,7,0,1,0
4045,1,1,45,0,0,1,317,1,3,1,0,0
4047,2,1,22,0,0,1,45,0,6,0,1,0
4048,1,0,33,0,0,3,28,1,8,1,1,1
4049,1,0,23,0,0,4,268,1,6,1,1,1
4052,2,0,36,0,0,6,97,1,5,0,1,0
4054,2,0,22,0,0,0,246,1,3,0,0,1
4058,1,0,45,0,0,1,45,0,1,0,0,1
