"block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree (misd/fel)","compas_decile_score","two_year_recid","vign_short","charge_name","charge_info","outcome"
6,552,1,0,22,0,0,2,283,0,6,1,"The defendant is a 22-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",1
6,5852,2,1,55,0,0,1,246,1,1,0,"The defendant is a 55-year-old female. She has been charged with possession of cannabis/marijuana. This crime is classified as a felony. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Possession of cannabis/marijuana","nan",0
6,2758,2,0,25,0,0,0,271,1,2,0,"The defendant is a 25-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
6,10878,3,0,47,0,0,3,127,0,6,1,"The defendant is a 47-year-old male. He has been charged with driving with a suspended license. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",1
6,8881,2,0,40,0,0,0,306,1,10,1,"The defendant is a 40-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
6,5330,2,0,29,0,0,0,134,0,1,1,"The defendant is a 29-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",1
6,4907,2,0,31,2,1,16,190,1,9,1,"The defendant is a 31-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 16 prior crimes. He has 2 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
6,2605,3,0,45,0,0,1,426,0,8,0,"The defendant is a 45-year-old male. He has been charged with restraining order violation. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Restraining order violation","nan",0
6,10491,1,0,29,0,0,1,45,0,3,0,"The defendant is a 29-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
6,3215,1,0,52,0,0,0,128,0,1,0,"The defendant is a 52-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
6,2476,2,0,26,0,1,13,129,1,8,1,"The defendant is a 26-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 13 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",1
7,3246,1,0,30,0,0,0,134,0,3,0,"The defendant is a 30-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
7,3408,1,1,19,0,0,0,170,1,3,1,"The defendant is a 19-year-old female. She has been charged with battery. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",1
7,10721,1,0,50,0,0,4,123,0,2,0,"The defendant is a 50-year-old male. He has been charged with disorderly intoxication. This crime is classified as a misdemeanor. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Disorderly intoxication","when an intoxicated person endangers the safety of another person or property, or causes a disturbance in public",0
7,6319,2,0,23,0,0,2,423,0,9,1,"The defendant is a 23-year-old male. He has been charged with domestic violence. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Domestic violence","the touching or striking of a family member, household member, or domestic partner against their will",1
7,4028,2,1,35,0,0,0,45,0,4,0,"The defendant is a 35-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
7,1871,2,1,25,0,0,2,49,1,8,1,"The defendant is a 25-year-old female. She has been charged with battery. This crime is classified as a felony. She has been convicted of 2 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",1
7,5993,1,0,51,0,0,1,45,0,2,0,"The defendant is a 51-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
7,5223,2,1,23,0,0,1,268,1,5,1,"The defendant is a 23-year-old female. She has been charged with possession of a controlled substance. This crime is classified as a felony. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",1
7,2718,2,1,35,0,0,0,306,1,3,1,"The defendant is a 35-year-old female. She has been charged with possession of cocaine. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of cocaine","nan",1
7,9524,1,0,29,0,0,1,206,0,10,0,"The defendant is a 29-year-old male. He has been charged with fleeing the scene of an accident. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Fleeing the scene of an accident","when a person is involved in an accident or crash and willfully leaves the scene of the accident or crash without providing their information to the other individuals involved",0
7,6801,1,0,44,0,0,1,306,1,8,0,"The defendant is a 44-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Possession of cocaine","nan",0
7,10677,2,0,29,0,0,10,169,1,9,1,"The defendant is a 29-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 10 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
7,3642,2,0,41,0,0,3,172,1,4,1,"The defendant is a 41-year-old male. He has been charged with driving with a suspended license. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",1
7,5850,1,1,25,0,0,2,408,0,3,1,"The defendant is a 25-year-old female. She has been charged with fraud. This crime is classified as a misdemeanor. She has been convicted of 2 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Fraud","wrongful or criminal deception intended to result in financial or personal gain",1
7,4609,1,0,50,0,0,0,134,0,1,0,"The defendant is a 50-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
7,6980,2,1,28,0,0,13,21,1,9,1,"The defendant is a 28-year-old female. She has been charged with assault. This crime is classified as a felony. She has been convicted of 13 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Assault","an intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent",1
